Date,visitor,G,home,G.1,Unnamed: 5,Att.,LOG,Notes,game_date
11/3/2019,San Jose Sharks,3,Minnesota Wild,0,,18907,02:20,,2019-03-11
11/3/2019,Columbus Blue Jackets,0,New York Islanders,2,,11827,02:15,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-11
11/3/2019,Ottawa Senators,2,Philadelphia Flyers,3,,18193,02:22,,2019-03-11
11/3/2019,Tampa Bay Lightning,6,Toronto Maple Leafs,2,,19491,02:28,,2019-03-11
12/3/2019,Nashville Predators,2,Anaheim Ducks,3,,16811,02:29,,2019-03-12
12/3/2019,Dallas Stars,2,Buffalo Sabres,0,,17830,02:22,,2019-03-12
12/3/2019,Boston Bruins,4,Columbus Blue Jackets,7,,16554,02:30,,2019-03-12
12/3/2019,New Jersey Devils,4,Calgary Flames,9,,18529,02:32,,2019-03-12
12/3/2019,Detroit Red Wings,1,Montreal Canadiens,3,,21302,02:23,,2019-03-12
12/3/2019,Washington Capitals,3,Pittsburgh Penguins,5,,18640,02:32,,2019-03-12
12/3/2019,Arizona Coyotes,3,St. Louis Blues,1,,18428,02:20,,2019-03-12
12/3/2019,San Jose Sharks,5,Winnipeg Jets,4,,15321,02:29,,2019-03-12
13/3/2019,New Jersey Devils,6,Edmonton Oilers,3,,18347,02:37,,2019-03-13
13/3/2019,Chicago Blackhawks,5,Toronto Maple Leafs,4,,19342,02:28,,2019-03-13
13/3/2019,New York Rangers,1,Vancouver Canucks,4,,18225,02:20,,2019-03-13
14/3/2019,Anaheim Ducks,1,Arizona Coyotes,6,,14202,02:28,,2019-03-14
14/3/2019,Pittsburgh Penguins,5,Buffalo Sabres,0,,18680,02:24,,2019-03-14
14/3/2019,Tampa Bay Lightning,5,Detroit Red Wings,4,,19515,02:29,at Little Caesars Arena (Detroit MI),2019-03-14
14/3/2019,Nashville Predators,3,Los Angeles Kings,1,,17730,02:20,,2019-03-14
14/3/2019,Dallas Stars,4,Minnesota Wild,1,,18919,02:22,,2019-03-14
14/3/2019,Montreal Canadiens,1,New York Islanders,2,,13274,02:28,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-14
14/3/2019,St. Louis Blues,0,Ottawa Senators,2,,13378,02:23,,2019-03-14
14/3/2019,Washington Capitals,5,Philadelphia Flyers,2,,19475,02:26,,2019-03-14
14/3/2019,Florida Panthers,4,San Jose Sharks,2,,17388,02:20,,2019-03-14
14/3/2019,Boston Bruins,3,Winnipeg Jets,4,,15321,02:28,,2019-03-14
15/3/2019,Carolina Hurricanes,0,Columbus Blue Jackets,3,,18832,02:32,,2019-03-15
15/3/2019,New York Rangers,1,Calgary Flames,5,,18956,02:24,,2019-03-15
15/3/2019,Anaheim Ducks,5,Colorado Avalanche,3,,18025,02:29,,2019-03-15
15/3/2019,Vegas Golden Knights,2,Dallas Stars,1,,18532,02:29,,2019-03-15
15/3/2019,Philadelphia Flyers,6,Toronto Maple Leafs,7,,19290,02:43,,2019-03-15
15/3/2019,New Jersey Devils,3,Vancouver Canucks,2,SO,17552,02:52,,2019-03-15
16/3/2019,Edmonton Oilers,3,Arizona Coyotes,2,OT,15016,02:32,,2019-03-16
16/3/2019,Columbus Blue Jackets,1,Boston Bruins,2,OT,17565,02:33,,2019-03-16
16/3/2019,Buffalo Sabres,2,Carolina Hurricanes,4,,15171,02:21,,2019-03-16
16/3/2019,New York Islanders,1,Detroit Red Wings,2,,19515,02:21,at Little Caesars Arena (Detroit MI),2019-03-16
16/3/2019,Florida Panthers,4,Los Angeles Kings,3,,18022,02:31,,2019-03-16
16/3/2019,New York Rangers,2,Minnesota Wild,5,,18844,02:36,,2019-03-16
16/3/2019,Chicago Blackhawks,2,Montreal Canadiens,0,,21302,02:24,,2019-03-16
16/3/2019,Toronto Maple Leafs,2,Ottawa Senators,6,,18607,02:25,,2019-03-16
16/3/2019,St. Louis Blues,5,Pittsburgh Penguins,1,,18641,02:24,,2019-03-16
16/3/2019,Nashville Predators,4,San Jose Sharks,2,,17562,02:26,,2019-03-16
16/3/2019,Washington Capitals,3,Tampa Bay Lightning,6,,19092,02:34,,2019-03-16
16/3/2019,Calgary Flames,1,Winnipeg Jets,2,,15321,02:22,,2019-03-16
17/3/2019,Florida Panthers,2,Anaheim Ducks,3,,16523,02:26,,2019-03-17
17/3/2019,St. Louis Blues,3,Buffalo Sabres,4,SO,18486,02:34,,2019-03-17
17/3/2019,New Jersey Devils,0,Colorado Avalanche,3,,18037,02:28,,2019-03-17
17/3/2019,Vancouver Canucks,3,Dallas Stars,2,SO,18125,02:45,,2019-03-17
17/3/2019,New York Islanders,3,Minnesota Wild,2,OT,18696,02:35,,2019-03-17
17/3/2019,Philadelphia Flyers,2,Pittsburgh Penguins,1,OT,18636,02:41,,2019-03-17
17/3/2019,Edmonton Oilers,3,Vegas Golden Knights,6,,18317,02:30,,2019-03-17
18/3/2019,Vancouver Canucks,3,Chicago Blackhawks,2,OT,21496,02:25,,2019-03-18
18/3/2019,Winnipeg Jets,3,Los Angeles Kings,2,,17842,02:24,,2019-03-18
18/3/2019,Vegas Golden Knights,7,San Jose Sharks,3,,17487,02:27,,2019-03-18
18/3/2019,Arizona Coyotes,1,Tampa Bay Lightning,4,,19092,02:29,,2019-03-18
19/3/2019,Pittsburgh Penguins,2,Carolina Hurricanes,3,SO,14677,02:48,,2019-03-19
19/3/2019,Columbus Blue Jackets,2,Calgary Flames,4,,18288,02:35,,2019-03-19
19/3/2019,Florida Panthers,2,Dallas Stars,4,,17654,02:36,,2019-03-19
19/3/2019,Colorado Avalanche,3,Minnesota Wild,1,,18785,02:38,,2019-03-19
19/3/2019,Washington Capitals,4,New Jersey Devils,1,,14815,02:20,,2019-03-19
19/3/2019,Toronto Maple Leafs,0,Nashville Predators,3,,17499,02:18,,2019-03-19
19/3/2019,Boston Bruins,5,New York Islanders,0,,13917,02:27,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-19
19/3/2019,Detroit Red Wings,3,New York Rangers,2,,17183,02:27,,2019-03-19
19/3/2019,Montreal Canadiens,3,Philadelphia Flyers,1,,19045,02:21,,2019-03-19
19/3/2019,Edmonton Oilers,2,St. Louis Blues,7,,17873,02:31,,2019-03-19
20/3/2019,Winnipeg Jets,3,Anaheim Ducks,0,,16846,02:20,,2019-03-20
20/3/2019,Toronto Maple Leafs,4,Buffalo Sabres,2,,19070,02:33,,2019-03-20
20/3/2019,Ottawa Senators,4,Vancouver Canucks,7,,18500,02:30,,2019-03-20
20/3/2019,Tampa Bay Lightning,5,Washington Capitals,4,OT,18506,02:49,,2019-03-20
21/3/2019,Tampa Bay Lightning,6,Carolina Hurricanes,3,,13785,02:34,,2019-03-21
21/3/2019,Ottawa Senators,1,Calgary Flames,5,,18793,02:20,,2019-03-21
21/3/2019,Philadelphia Flyers,3,Chicago Blackhawks,1,,21484,02:25,,2019-03-21
21/3/2019,Colorado Avalanche,3,Dallas Stars,1,,17543,02:26,,2019-03-21
21/3/2019,Columbus Blue Jackets,1,Edmonton Oilers,4,,18347,02:25,,2019-03-21
21/3/2019,Arizona Coyotes,2,Florida Panthers,4,,12576,02:32,,2019-03-21
21/3/2019,San Jose Sharks,2,Los Angeles Kings,4,,18230,02:28,,2019-03-21
21/3/2019,New York Islanders,0,Montreal Canadiens,4,,21302,02:22,,2019-03-21
21/3/2019,Boston Bruins,5,New Jersey Devils,1,,14649,02:19,,2019-03-21
21/3/2019,Pittsburgh Penguins,2,Nashville Predators,1,SO,17729,02:39,,2019-03-21
21/3/2019,Detroit Red Wings,2,St. Louis Blues,5,,18272,02:16,,2019-03-21
21/3/2019,Winnipeg Jets,0,Vegas Golden Knights,5,,18430,02:21,,2019-03-21
22/3/2019,San Jose Sharks,3,Anaheim Ducks,4,OT,17174,02:22,,2019-03-22
22/3/2019,Minnesota Wild,2,Washington Capitals,1,,18506,02:25,,2019-03-22
23/3/2019,Minnesota Wild,1,Carolina Hurricanes,5,,16751,02:24,,2019-03-23
23/3/2019,Chicago Blackhawks,2,Colorado Avalanche,4,,17099,02:26,,2019-03-23
23/3/2019,Pittsburgh Penguins,3,Dallas Stars,2,,18532,02:31,,2019-03-23
23/3/2019,Ottawa Senators,4,Edmonton Oilers,3,OT,18347,02:28,,2019-03-23
23/3/2019,Boston Bruins,7,Florida Panthers,3,,17129,02:34,,2019-03-23
23/3/2019,Anaheim Ducks,3,Los Angeles Kings,4,SO,18230,02:37,,2019-03-23
23/3/2019,Buffalo Sabres,4,Montreal Canadiens,7,,21302,02:35,,2019-03-23
23/3/2019,Arizona Coyotes,1,New Jersey Devils,2,SO,16514,02:37,,2019-03-23
23/3/2019,New York Islanders,4,Philadelphia Flyers,2,,19668,02:25,,2019-03-23
23/3/2019,Tampa Bay Lightning,3,St. Louis Blues,4,,18127,02:30,,2019-03-23
23/3/2019,New York Rangers,2,Toronto Maple Leafs,1,OT,19251,02:34,,2019-03-23
23/3/2019,Calgary Flames,3,Vancouver Canucks,1,,18685,02:26,,2019-03-23
23/3/2019,Detroit Red Wings,3,Vegas Golden Knights,2,OT,18437,02:27,,2019-03-23
23/3/2019,Nashville Predators,0,Winnipeg Jets,5,,15321,02:26,,2019-03-23
24/3/2019,Montreal Canadiens,1,Carolina Hurricanes,2,OT,14437,02:38,,2019-03-24
24/3/2019,Colorado Avalanche,1,Chicago Blackhawks,2,OT,21410,02:35,,2019-03-24
24/3/2019,Arizona Coyotes,0,New York Islanders,2,,13917,02:20,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-24
24/3/2019,Columbus Blue Jackets,5,Vancouver Canucks,0,,17805,02:23,,2019-03-24
24/3/2019,Philadelphia Flyers,1,Washington Capitals,3,,18506,02:27,,2019-03-24
25/3/2019,Los Angeles Kings,3,Calgary Flames,0,,18471,02:29,,2019-03-25
25/3/2019,Nashville Predators,1,Minnesota Wild,0,,18833,02:28,,2019-03-25
25/3/2019,Buffalo Sabres,1,New Jersey Devils,3,,12053,02:34,,2019-03-25
25/3/2019,Pittsburgh Penguins,5,New York Rangers,2,,17401,02:23,,2019-03-25
25/3/2019,Detroit Red Wings,3,San Jose Sharks,2,,17393,02:26,,2019-03-25
25/3/2019,Vegas Golden Knights,1,St. Louis Blues,3,,18247,02:22,,2019-03-25
25/3/2019,Boston Bruins,4,Tampa Bay Lightning,5,,19092,02:29,,2019-03-25
25/3/2019,Florida Panthers,5,Toronto Maple Leafs,7,,19125,02:37,,2019-03-25
25/3/2019,Dallas Stars,5,Winnipeg Jets,2,,15321,02:30,,2019-03-25
26/3/2019,Chicago Blackhawks,0,Arizona Coyotes,1,,15055,02:19,,2019-03-26
26/3/2019,New York Islanders,0,Columbus Blue Jackets,4,,17928,02:26,,2019-03-26
26/3/2019,Los Angeles Kings,4,Edmonton Oilers,8,,18347,02:34,,2019-03-26
26/3/2019,Florida Panthers,1,Montreal Canadiens,6,,21029,02:37,,2019-03-26
26/3/2019,Buffalo Sabres,0,Ottawa Senators,4,,12074,02:21,,2019-03-26
26/3/2019,Anaheim Ducks,5,Vancouver Canucks,4,,17633,02:28,,2019-03-26
26/3/2019,Carolina Hurricanes,1,Washington Capitals,4,,18506,02:26,,2019-03-26
27/3/2019,New York Rangers,3,Boston Bruins,6,,17565,02:36,,2019-03-27
27/3/2019,Dallas Stars,2,Calgary Flames,1,,18881,02:36,,2019-03-27
27/3/2019,Vegas Golden Knights,3,Colorado Avalanche,4,,16799,02:38,,2019-03-27
27/3/2019,Toronto Maple Leafs,4,Philadelphia Flyers,5,SO,19205,02:39,,2019-03-27
28/3/2019,Detroit Red Wings,5,Buffalo Sabres,4,OT,16236,02:37,,2019-03-28
28/3/2019,Washington Capitals,3,Carolina Hurricanes,2,,14680,02:18,,2019-03-28
28/3/2019,Montreal Canadiens,2,Columbus Blue Jackets,6,,18641,02:32,,2019-03-28
28/3/2019,Dallas Stars,3,Edmonton Oilers,2,SO,18347,02:44,,2019-03-28
28/3/2019,Florida Panthers,5,Ottawa Senators,2,,14230,02:26,,2019-03-28
28/3/2019,Chicago Blackhawks,5,San Jose Sharks,4,,17364,02:25,,2019-03-28
28/3/2019,Los Angeles Kings,2,Vancouver Canucks,3,SO,18524,02:38,,2019-03-28
28/3/2019,New York Islanders,5,Winnipeg Jets,4,,15321,02:30,,2019-03-28
29/3/2019,Anaheim Ducks,1,Calgary Flames,6,,19030,02:19,,2019-03-29
29/3/2019,Arizona Coyotes,2,Colorado Avalanche,3,SO,18045,02:44,,2019-03-29
29/3/2019,New Jersey Devils,0,Detroit Red Wings,4,,19515,02:21,at Little Caesars Arena (Detroit MI),2019-03-29
29/3/2019,St. Louis Blues,2,New York Rangers,4,,17567,02:21,,2019-03-29
29/3/2019,Nashville Predators,3,Pittsburgh Penguins,1,,18632,02:26,,2019-03-29
29/3/2019,Minnesota Wild,3,Vegas Golden Knights,2,,18492,02:28,,2019-03-29
30/3/2019,Florida Panthers,4,Boston Bruins,1,,17565,02:25,,2019-03-30
30/3/2019,Philadelphia Flyers,2,Carolina Hurricanes,5,,17833,02:29,,2019-03-30
30/3/2019,Anaheim Ducks,5,Edmonton Oilers,1,,18347,02:21,,2019-03-30
30/3/2019,Chicago Blackhawks,2,Los Angeles Kings,3,OT,18230,02:36,,2019-03-30
30/3/2019,St. Louis Blues,3,New Jersey Devils,2,OT,16514,02:23,,2019-03-30
30/3/2019,Columbus Blue Jackets,5,Nashville Predators,2,,17751,02:28,,2019-03-30
30/3/2019,Buffalo Sabres,1,New York Islanders,5,,13917,02:25,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-30
30/3/2019,Toronto Maple Leafs,2,Ottawa Senators,4,,18655,02:26,,2019-03-30
30/3/2019,Vegas Golden Knights,3,San Jose Sharks,4,OT,17562,02:33,,2019-03-30
30/3/2019,Washington Capitals,6,Tampa Bay Lightning,3,,19092,02:34,,2019-03-30
30/3/2019,Dallas Stars,2,Vancouver Canucks,3,SO,18663,02:42,,2019-03-30
30/3/2019,Montreal Canadiens,3,Winnipeg Jets,1,,15321,02:27,,2019-03-30
31/3/2019,Minnesota Wild,0,Arizona Coyotes,4,,17431,02:30,,2019-03-31
31/3/2019,Columbus Blue Jackets,4,Buffalo Sabres,0,,17990,02:23,,2019-03-31
31/3/2019,Boston Bruins,3,Detroit Red Wings,6,,19515,02:29,at Little Caesars Arena (Detroit MI),2019-03-31
31/3/2019,New York Rangers,3,Philadelphia Flyers,0,,19437,02:21,,2019-03-31
31/3/2019,Carolina Hurricanes,1,Pittsburgh Penguins,3,,18616,02:40,,2019-03-31
31/3/2019,Calgary Flames,5,San Jose Sharks,3,,17313,02:22,,2019-03-31
1/4/2019,Winnipeg Jets,4,Chicago Blackhawks,3,OT,21314,02:33,,2019-04-01
1/4/2019,Washington Capitals,3,Florida Panthers,5,,14376,02:27,,2019-04-01
1/4/2019,Calgary Flames,7,Los Angeles Kings,2,,18117,02:25,,2019-04-01
1/4/2019,New York Rangers,2,New Jersey Devils,4,,14776,02:33,,2019-04-01
1/4/2019,Toronto Maple Leafs,2,New York Islanders,1,,13917,02:28,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-04-01
1/4/2019,Tampa Bay Lightning,5,Ottawa Senators,2,,13628,02:23,,2019-04-01
1/4/2019,Colorado Avalanche,2,St. Louis Blues,3,SO,17767,02:32,,2019-04-01
1/4/2019,Edmonton Oilers,1,Vegas Golden Knights,3,,18367,02:24,,2019-04-01
2/4/2019,Los Angeles Kings,3,Arizona Coyotes,1,,14687,02:26,,2019-04-02
2/4/2019,Nashville Predators,3,Buffalo Sabres,2,,16569,02:32,,2019-04-02
2/4/2019,Boston Bruins,6,Columbus Blue Jackets,2,,18890,02:32,,2019-04-02
2/4/2019,Edmonton Oilers,2,Colorado Avalanche,6,,17021,02:22,,2019-04-02
2/4/2019,Philadelphia Flyers,2,Dallas Stars,6,,18532,02:37,,2019-04-02
2/4/2019,Pittsburgh Penguins,1,Detroit Red Wings,4,,19515,02:27,at Little Caesars Arena (Detroit MI),2019-04-02
2/4/2019,Winnipeg Jets,1,Minnesota Wild,5,,18590,02:22,,2019-04-02
2/4/2019,Tampa Bay Lightning,2,Montreal Canadiens,4,,21302,02:29,,2019-04-02
2/4/2019,Carolina Hurricanes,4,Toronto Maple Leafs,1,,19097,02:34,,2019-04-02
2/4/2019,San Jose Sharks,2,Vancouver Canucks,4,,18524,02:22,,2019-04-02
3/4/2019,Calgary Flames,1,Anaheim Ducks,3,,17174,02:19,,2019-04-03
3/4/2019,St. Louis Blues,3,Chicago Blackhawks,4,SO,21482,02:39,,2019-04-03
3/4/2019,Ottawa Senators,4,New York Rangers,1,,16562,02:23,,2019-04-03
4/4/2019,Ottawa Senators,2,Buffalo Sabres,5,,17988,02:25,,2019-04-04
4/4/2019,New Jersey Devils,1,Carolina Hurricanes,3,,17645,02:25,,2019-04-04
4/4/2019,Winnipeg Jets,2,Colorado Avalanche,3,OT,18003,02:33,,2019-04-04
4/4/2019,San Jose Sharks,3,Edmonton Oilers,2,,18347,02:27,,2019-04-04
4/4/2019,New York Islanders,2,Florida Panthers,1,SO,13775,02:53,,2019-04-04
4/4/2019,Boston Bruins,3,Minnesota Wild,0,,19074,02:20,,2019-04-04
4/4/2019,Vancouver Canucks,2,Nashville Predators,3,,17669,02:24,,2019-04-04
4/4/2019,Detroit Red Wings,1,Pittsburgh Penguins,4,,18574,02:26,,2019-04-04
4/4/2019,Philadelphia Flyers,3,St. Louis Blues,7,,18203,02:34,,2019-04-04
4/4/2019,Tampa Bay Lightning,3,Toronto Maple Leafs,1,,19400,02:17,,2019-04-04
4/4/2019,Arizona Coyotes,4,Vegas Golden Knights,1,,18485,02:28,,2019-04-04
4/4/2019,Montreal Canadiens,1,Washington Capitals,2,,18506,02:22,,2019-04-04
5/4/2019,Los Angeles Kings,2,Anaheim Ducks,5,,17306,02:31,,2019-04-05
5/4/2019,Dallas Stars,1,Chicago Blackhawks,6,,21626,02:24,,2019-04-05
5/4/2019,Columbus Blue Jackets,3,New York Rangers,2,SO,17341,02:43,,2019-04-05
6/4/2019,Winnipeg Jets,4,Arizona Coyotes,2,,17125,02:29,,2019-04-06
6/4/2019,Tampa Bay Lightning,6,Boston Bruins,3,,17565,02:23,,2019-04-06
6/4/2019,Edmonton Oilers,3,Calgary Flames,1,,19289,02:25,,2019-04-06
6/4/2019,Minnesota Wild,0,Dallas Stars,3,,18532,02:30,,2019-04-06
6/4/2019,Buffalo Sabres,7,Detroit Red Wings,1,,19515,02:22,at Little Caesars Arena (Detroit MI),2019-04-06
6/4/2019,New Jersey Devils,4,Florida Panthers,3,OT,15259,02:45,,2019-04-06
6/4/2019,Vegas Golden Knights,2,Los Angeles Kings,5,,18230,02:30,,2019-04-06
6/4/2019,Toronto Maple Leafs,5,Montreal Canadiens,6,SO,21302,02:51,,2019-04-06
6/4/2019,Chicago Blackhawks,2,Nashville Predators,5,,17694,02:24,,2019-04-06
6/4/2019,Columbus Blue Jackets,6,Ottawa Senators,2,,18425,02:17,,2019-04-06
6/4/2019,Carolina Hurricanes,4,Philadelphia Flyers,3,,19433,02:25,,2019-04-06
6/4/2019,New York Rangers,4,Pittsburgh Penguins,3,OT,18660,02:34,,2019-04-06
6/4/2019,Colorado Avalanche,2,San Jose Sharks,5,,17562,02:21,,2019-04-06
6/4/2019,Vancouver Canucks,2,St. Louis Blues,3,SO,17970,02:35,,2019-04-06
6/4/2019,New York Islanders,3,Washington Capitals,0,,18506,02:17,,2019-04-06
