game_week_day,final_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number,game_date,reschedule_type,reschedule,day_difference,original_date,final_day_difference,Schedule Type,Schedule Owner,League,aux_date,NewReschedule
Mon,,2021,8:00p,Oklahoma City Thunder,107,Washington Wizards,119,,0,2020/2021,Apr,19,4,2021-04-19,,0.0,,2021-04-19,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Wed,,2021,7:00p,Golden State Warriors,114,Washington Wizards,118,,2133,2020/2021,Apr,21,4,2021-04-21,,0.0,,2021-04-21,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Fri,,2021,8:00p,Washington Wizards,129,Oklahoma City Thunder,109,,0,2020/2021,Apr,23,4,2021-04-23,,0.0,,2021-04-23,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Sun,,2021,7:00p,Cleveland Cavaliers,110,Washington Wizards,119,,2133,2020/2021,Apr,25,4,2021-04-25,covid,1.0,98.0,2021-01-17,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Mon,,2021,7:00p,San Antonio Spurs,146,Washington Wizards,143,OT,2133,2020/2021,Apr,26,4,2021-04-26,,0.0,,2021-04-26,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Wed,,2021,7:30p,Los Angeles Lakers,107,Washington Wizards,116,,2133,2020/2021,Apr,28,4,2021-04-28,,0.0,,2021-04-28,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Fri,,2021,7:30p,Washington Wizards,122,Cleveland Cavaliers,93,,4148,2020/2021,Apr,30,4,2021-04-30,,0.0,,2021-04-30,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Sat,,2021,9:00p,Washington Wizards,124,Dallas Mavericks,125,,4351,2020/2021,May,1,5,2021-05-01,,0.0,,2021-05-01,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Mon,,2021,7:00p,Indiana Pacers,141,Washington Wizards,154,,0,2020/2021,May,3,5,2021-05-03,,0.0,,2021-05-03,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Wed,,2021,8:00p,Washington Wizards,134,Milwaukee Bucks,135,,3280,2020/2021,May,5,5,2021-05-05,covid,1.0,103.0,2021-01-22,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Thu,,2021,7:30p,Washington Wizards,131,Toronto Raptors,129,OT,2494,2020/2021,May,6,5,2021-05-06,,0.0,,2021-05-06,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Sat,,2021,7:00p,Washington Wizards,133,Indiana Pacers,132,OT,0,2020/2021,May,8,5,2021-05-08,,0.0,,2021-05-08,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Mon,,2021,7:30p,Washington Wizards,124,Atlanta Hawks,125,,3054,2020/2021,May,10,5,2021-05-10,,0.0,,2021-05-10,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Wed,,2021,7:00p,Washington Wizards,116,Atlanta Hawks,120,,3120,2020/2021,May,12,5,2021-05-12,,0.0,,2021-05-12,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Fri,,2021,7:00p,Cleveland Cavaliers,105,Washington Wizards,120,,5333,2020/2021,May,14,5,2021-05-14,covid,1.0,116.0,2021-01-18,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Sun,,2021,1:00p,Charlotte Hornets,110,Washington Wizards,115,,5333,2020/2021,May,16,5,2021-05-16,,0.0,,2021-05-16,,basic - low - 15_more_games - post_all_star,NBAs,NBA,,
Wed,2020-12-23,2020,10:00p,Utah Jazz,120,Portland Trail Blazers,100,,0,2020/2021,Dec,23,12,2020-12-23,,0.0,0.0,2020-12-23,0.0,basic - low - 25_more_games - monthly,Us,NBA,2020-12-23,
Sat,2020-12-26,2020,9:00p,Minnesota Timberwolves,116,Utah Jazz,111,,1932,2020/2021,Dec,26,12,2020-12-26,,0.0,0.0,2020-12-26,0.0,basic - low - 25_more_games - monthly,Us,NBA,2020-12-26,
Mon,2020-12-28,2020,8:00p,Utah Jazz,110,Oklahoma City Thunder,109,,0,2020/2021,Dec,28,12,2020-12-28,,0.0,0.0,2020-12-28,0.0,basic - low - 25_more_games - monthly,Us,NBA,2020-12-28,
Thu,2020-12-31,2020,9:00p,Phoenix Suns,106,Utah Jazz,95,,1932,2020/2021,Dec,31,12,2020-12-31,,0.0,0.0,2020-12-31,0.0,basic - low - 25_more_games - monthly,Us,NBA,2020-12-31,
Fri,2021-01-01,2021,9:00p,Los Angeles Clippers,100,Utah Jazz,106,,1932,2020/2021,Jan,1,1,2021-01-01,,0.0,0.0,2021-01-01,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-01,
Sun,2021-01-03,2021,7:00p,Utah Jazz,130,San Antonio Spurs,109,,0,2020/2021,Jan,3,1,2021-01-03,,0.0,0.0,2021-01-03,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-03,
Tue,2021-01-05,2021,7:30p,Utah Jazz,96,Brooklyn Nets,130,,0,2020/2021,Jan,5,1,2021-01-05,,0.0,0.0,2021-01-05,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-05,
Wed,2021-01-06,2021,7:30p,Utah Jazz,100,New York Knicks,112,,0,2020/2021,Jan,6,1,2021-01-06,,0.0,0.0,2021-01-06,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-06,
Fri,2021-01-08,2021,8:00p,Utah Jazz,131,Milwaukee Bucks,118,,0,2020/2021,Jan,8,1,2021-05-27,,1.0,139.0,2021-01-08,128.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,1.0
Fri,2021-01-08,2021,8:00p,Utah Jazz,131,Milwaukee Bucks,118,,0,2020/2021,Jan,8,1,2021-05-30,,1.0,142.0,2021-01-08,128.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,1.0
Fri,2021-01-08,2021,8:00p,Utah Jazz,131,Milwaukee Bucks,118,,0,2020/2021,Jan,8,1,2021-05-27,,1.0,139.0,2021-01-08,128.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,1.0
Fri,2021-01-08,2021,8:00p,Utah Jazz,131,Milwaukee Bucks,118,,0,2020/2021,Jan,8,1,2021-05-30,,1.0,142.0,2021-01-08,128.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,1.0
Sun,2021-01-10,2021,3:00p,Utah Jazz,96,Detroit Pistons,86,,0,2020/2021,Jan,10,1,2021-01-10,,0.0,0.0,2021-01-10,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-10,
Tue,2021-01-12,2021,7:30p,Utah Jazz,117,Cleveland Cavaliers,87,,1944,2020/2021,Jan,12,1,2021-01-12,,0.0,0.0,2021-01-12,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-12,
Fri,2021-01-15,2021,9:00p,Atlanta Hawks,92,Utah Jazz,116,,1932,2020/2021,Jan,15,1,2021-01-15,,0.0,0.0,2021-01-15,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-15,
Sun,2021-01-17,2021,8:00p,Utah Jazz,109,Denver Nuggets,105,,0,2020/2021,Jan,17,1,2021-01-17,,0.0,0.0,2021-01-17,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-17,
Tue,2021-01-19,2021,9:00p,New Orleans Pelicans,102,Utah Jazz,118,,1932,2020/2021,Jan,19,1,2021-01-19,,0.0,0.0,2021-01-19,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-19,
Thu,2021-01-21,2021,10:00p,New Orleans Pelicans,118,Utah Jazz,129,,1932,2020/2021,Jan,21,1,2021-01-21,,0.0,0.0,2021-01-21,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-21,
Sat,2021-01-23,2021,9:00p,Golden State Warriors,108,Utah Jazz,127,,1932,2020/2021,Jan,23,1,2021-01-23,,0.0,0.0,2021-01-23,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-23,
Tue,2021-01-26,2021,9:00p,New York Knicks,94,Utah Jazz,108,,1932,2020/2021,Jan,26,1,2021-01-26,,0.0,0.0,2021-01-26,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-26,
Wed,2021-01-27,2021,9:00p,Dallas Mavericks,104,Utah Jazz,116,,0,2020/2021,Jan,27,1,2021-01-27,,0.0,0.0,2021-01-27,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-27,
Fri,2021-01-29,2021,10:00p,Dallas Mavericks,101,Utah Jazz,120,,1932,2020/2021,Jan,29,1,2021-01-29,,0.0,0.0,2021-01-29,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-29,
Sun,2021-01-31,2021,3:30p,Utah Jazz,117,Denver Nuggets,128,,0,2020/2021,Jan,31,1,2021-01-31,,0.0,0.0,2021-01-31,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-01-31,
Tue,2021-02-02,2021,10:00p,Detroit Pistons,105,Utah Jazz,117,,3902,2020/2021,Feb,2,2,2021-02-02,,0.0,0.0,2021-02-02,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-02,
Thu,2021-02-04,2021,7:30p,Utah Jazz,112,Atlanta Hawks,91,,1261,2020/2021,Feb,4,2,2021-02-04,,0.0,0.0,2021-02-04,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-04,
Fri,2021-02-05,2021,8:00p,Utah Jazz,138,Charlotte Hornets,121,,0,2020/2021,Feb,5,2,2021-02-05,,0.0,0.0,2021-02-05,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-05,
Sun,2021-02-07,2021,1:00p,Utah Jazz,103,Indiana Pacers,95,,0,2020/2021,Feb,7,2,2021-02-07,,0.0,0.0,2021-02-07,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-07,
Tue,2021-02-09,2021,10:00p,Boston Celtics,108,Utah Jazz,122,,3902,2020/2021,Feb,9,2,2021-06-02,,1.0,113.0,2021-02-09,96.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,1.0
Fri,2021-02-12,2021,9:00p,Milwaukee Bucks,115,Utah Jazz,129,,3902,2020/2021,Feb,12,2,2021-02-12,,0.0,0.0,2021-02-12,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-12,
Sat,2021-02-13,2021,9:00p,Miami Heat,94,Utah Jazz,112,,3902,2020/2021,Feb,13,2,2021-02-13,,0.0,0.0,2021-02-13,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-13,
Mon,2021-02-15,2021,9:00p,Philadelphia 76ers,123,Utah Jazz,134,,3902,2020/2021,Feb,15,2,2021-02-15,,0.0,0.0,2021-02-15,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-15,
Wed,2021-02-17,2021,10:00p,Utah Jazz,114,Los Angeles Clippers,96,,0,2020/2021,Feb,17,2,2021-02-17,,0.0,0.0,2021-02-17,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-17,
Fri,2021-02-19,2021,10:00p,Utah Jazz,112,Los Angeles Clippers,116,,0,2020/2021,Feb,19,2,2021-02-19,,0.0,0.0,2021-02-19,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-19,
Mon,2021-02-22,2021,9:00p,Charlotte Hornets,110,Utah Jazz,132,,3902,2020/2021,Feb,22,2,2021-02-22,,0.0,0.0,2021-02-22,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-22,
Wed,2021-02-24,2021,10:00p,Los Angeles Lakers,89,Utah Jazz,114,,4912,2020/2021,Feb,24,2,2021-02-24,,0.0,0.0,2021-02-24,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-24,
Fri,2021-02-26,2021,8:00p,Utah Jazz,116,Miami Heat,124,,0,2020/2021,Feb,26,2,2021-02-26,,0.0,0.0,2021-02-26,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-26,
Sat,2021-02-27,2021,8:00p,Utah Jazz,124,Orlando Magic,109,,4242,2020/2021,Feb,27,2,2021-02-27,,0.0,0.0,2021-02-27,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-02-27,
Mon,2021-03-01,2021,8:00p,Utah Jazz,124,New Orleans Pelicans,129,,2700,2020/2021,Mar,1,3,2021-03-01,,0.0,0.0,2021-03-01,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-01,
Wed,2021-03-03,2021,7:00p,Utah Jazz,123,Philadelphia 76ers,131,OT,0,2020/2021,Mar,3,3,2021-03-03,,0.0,0.0,2021-03-03,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-03,
Fri,2021-03-12,2021,10:00p,Houston Rockets,99,Utah Jazz,114,,5546,2020/2021,Mar,12,3,2021-06-03,,1.0,83.0,2021-03-12,65.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,1.0
Sun,2021-03-14,2021,4:00p,Utah Jazz,119,Golden State Warriors,131,,0,2020/2021,Mar,14,3,2021-03-14,,0.0,0.0,2021-03-14,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-14,
Tue,2021-03-16,2021,7:30p,Utah Jazz,117,Boston Celtics,109,,0,2020/2021,Mar,16,3,2021-03-16,,0.0,0.0,2021-03-16,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-16,
Thu,2021-03-18,2021,7:00p,Utah Jazz,122,Washington Wizards,131,,0,2020/2021,Mar,18,3,2021-03-20,covid,1.0,66.0,2021-01-13,64.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-18,
Fri,2021-03-19,2021,8:00p,Utah Jazz,115,Toronto Raptors,112,,0,2020/2021,Mar,19,3,2021-03-19,,0.0,0.0,2021-03-19,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-19,
Mon,2021-03-22,2021,9:00p,Utah Jazz,120,Chicago Bulls,95,,0,2020/2021,Mar,22,3,2021-03-22,,0.0,0.0,2021-03-22,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-22,
Wed,2021-03-24,2021,10:00p,Brooklyn Nets,88,Utah Jazz,118,,5546,2020/2021,Mar,24,3,2021-03-24,,0.0,0.0,2021-03-24,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-24,
Fri,2021-03-26,2021,9:00p,Memphis Grizzlies,114,Utah Jazz,117,,5546,2020/2021,Mar,26,3,2021-03-26,,0.0,0.0,2021-03-26,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-26,
Sat,2021-03-27,2021,9:00p,Memphis Grizzlies,110,Utah Jazz,126,,5546,2020/2021,Mar,27,3,2021-03-27,,0.0,0.0,2021-03-27,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-27,
Mon,2021-03-29,2021,9:00p,Cleveland Cavaliers,75,Utah Jazz,114,,5546,2020/2021,Mar,29,3,2021-03-29,,0.0,0.0,2021-03-29,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-29,
Wed,2021-03-31,2021,8:00p,Utah Jazz,111,Memphis Grizzlies,107,,2314,2020/2021,Mar,31,3,2021-03-31,,0.0,0.0,2021-03-31,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-03-31,
Fri,2021-04-02,2021,9:00p,Chicago Bulls,106,Utah Jazz,113,,5546,2020/2021,Apr,2,4,2021-06-05,,1.0,64.0,2021-04-02,44.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,1.0
Sat,2021-04-03,2021,9:00p,Orlando Magic,91,Utah Jazz,137,,5546,2020/2021,Apr,3,4,2021-04-03,,0.0,0.0,2021-04-03,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-03,
Mon,2021-04-05,2021,7:00p,Utah Jazz,103,Dallas Mavericks,111,,4261,2020/2021,Apr,5,4,2021-04-05,,0.0,0.0,2021-04-05,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-05,
Wed,2021-04-07,2021,10:00p,Utah Jazz,113,Phoenix Suns,117,OT,5110,2020/2021,Apr,7,4,2021-04-07,,0.0,0.0,2021-04-07,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-07,
Thu,2021-04-08,2021,10:00p,Portland Trail Blazers,103,Utah Jazz,122,,5546,2020/2021,Apr,8,4,2021-04-08,,0.0,0.0,2021-04-08,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-08,
Sat,2021-04-10,2021,9:00p,Sacramento Kings,112,Utah Jazz,128,,5546,2020/2021,Apr,10,4,2021-05-25,,1.0,45.0,2021-04-10,36.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,1.0
Mon,2021-04-12,2021,9:00p,Washington Wizards,125,Utah Jazz,121,,5546,2020/2021,Apr,12,4,2021-04-12,,0.0,0.0,2021-04-12,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-12,
Tue,2021-04-13,2021,9:00p,Oklahoma City Thunder,96,Utah Jazz,106,,5546,2020/2021,Apr,13,4,2021-04-13,,0.0,0.0,2021-04-13,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-13,
Fri,2021-04-16,2021,3:00p,Indiana Pacers,111,Utah Jazz,119,,5546,2020/2021,Apr,16,4,2021-04-16,,0.0,0.0,2021-04-16,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-16,
Sat,2021-04-17,2021,4:30p,Utah Jazz,115,Los Angeles Lakers,127,OT,1710,2020/2021,Apr,17,4,2021-04-17,,0.0,0.0,2021-04-17,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-17,
Mon,2021-04-19,2021,10:00p,Utah Jazz,111,Los Angeles Lakers,97,,1709,2020/2021,Apr,19,4,2021-04-19,,0.0,0.0,2021-04-19,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-19,
Wed,2021-04-21,2021,8:00p,Utah Jazz,112,Houston Rockets,89,,3253,2020/2021,Apr,21,4,2021-04-21,,0.0,0.0,2021-04-21,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-21,
Sat,2021-04-24,2021,9:00p,Minnesota Timberwolves,101,Utah Jazz,96,,0,2020/2021,Apr,24,4,2021-04-24,,0.0,0.0,2021-04-24,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-24,
Mon,2021-04-26,2021,8:00p,Utah Jazz,104,Minnesota Timberwolves,105,,1638,2020/2021,Apr,26,4,2021-04-26,,0.0,0.0,2021-04-26,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-26,
Wed,2021-04-28,2021,10:00p,Utah Jazz,154,Sacramento Kings,105,,0,2020/2021,Apr,28,4,2021-04-28,,0.0,0.0,2021-04-28,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-28,
Fri,2021-04-30,2021,10:00p,Utah Jazz,100,Phoenix Suns,121,,6065,2020/2021,Apr,30,4,2021-04-30,,0.0,0.0,2021-04-30,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-04-30,
Sat,2021-05-01,2021,10:00p,Toronto Raptors,102,Utah Jazz,106,,6506,2020/2021,May,1,5,2021-05-01,,0.0,0.0,2021-05-01,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-01,
Mon,2021-05-03,2021,10:00p,San Antonio Spurs,99,Utah Jazz,110,,6506,2020/2021,May,3,5,2021-05-03,,0.0,0.0,2021-05-03,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-03,
Wed,2021-05-05,2021,9:00p,San Antonio Spurs,94,Utah Jazz,126,,6506,2020/2021,May,5,5,2021-05-05,,0.0,0.0,2021-05-05,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-05,
Fri,2021-05-07,2021,9:00p,Denver Nuggets,120,Utah Jazz,127,,6506,2020/2021,May,7,5,2021-05-07,,0.0,0.0,2021-05-07,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-07,
Sat,2021-05-08,2021,10:00p,Houston Rockets,116,Utah Jazz,124,,6506,2020/2021,May,8,5,2021-05-08,,0.0,0.0,2021-05-08,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-08,
Mon,2021-05-10,2021,10:00p,Utah Jazz,116,Golden State Warriors,119,,4155,2020/2021,May,10,5,2021-05-10,,0.0,0.0,2021-05-10,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-10,
Wed,2021-05-12,2021,9:30p,Portland Trail Blazers,105,Utah Jazz,98,,6506,2020/2021,May,12,5,2021-05-12,,0.0,0.0,2021-05-12,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-12,
Fri,2021-05-14,2021,8:00p,Utah Jazz,109,Oklahoma City Thunder,93,,0,2020/2021,May,14,5,2021-05-14,,0.0,0.0,2021-05-14,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-14,
Sun,2021-05-16,2021,9:00p,Utah Jazz,121,Sacramento Kings,99,,0,2020/2021,May,16,5,2021-05-16,,0.0,0.0,2021-05-16,0.0,basic - low - 25_more_games - monthly,Us,NBA,2021-05-16,
Wed,,2020,10:00p,Utah Jazz,120,Portland Trail Blazers,100,,0,2020/2021,Dec,23,12,2020-12-23,,0.0,,2020-12-23,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Sat,,2020,9:00p,Minnesota Timberwolves,116,Utah Jazz,111,,1932,2020/2021,Dec,26,12,2020-12-26,,0.0,,2020-12-26,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Mon,,2020,8:00p,Utah Jazz,110,Oklahoma City Thunder,109,,0,2020/2021,Dec,28,12,2020-12-28,,0.0,,2020-12-28,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Thu,,2020,9:00p,Phoenix Suns,106,Utah Jazz,95,,1932,2020/2021,Dec,31,12,2020-12-31,,0.0,,2020-12-31,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,9:00p,Los Angeles Clippers,100,Utah Jazz,106,,1932,2020/2021,Jan,1,1,2021-01-01,,0.0,,2021-01-01,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Sun,,2021,7:00p,Utah Jazz,130,San Antonio Spurs,109,,0,2020/2021,Jan,3,1,2021-01-03,,0.0,,2021-01-03,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Tue,,2021,7:30p,Utah Jazz,96,Brooklyn Nets,130,,0,2020/2021,Jan,5,1,2021-01-05,,0.0,,2021-01-05,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Wed,,2021,7:30p,Utah Jazz,100,New York Knicks,112,,0,2020/2021,Jan,6,1,2021-01-06,,0.0,,2021-01-06,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,8:00p,Utah Jazz,131,Milwaukee Bucks,118,,0,2020/2021,Jan,8,1,2021-01-08,,0.0,,2021-01-08,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,10:00p,Los Angeles Clippers,105,Golden State Warriors,115,,0,2020/2021,Jan,8,1,2021-01-08,,0.0,,2021-01-08,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,10:00p,Chicago Bulls,115,Los Angeles Lakers,117,,0,2020/2021,Jan,8,1,2021-01-08,,0.0,,2021-01-08,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,10:00p,Toronto Raptors,144,Sacramento Kings,123,,0,2020/2021,Jan,8,1,2021-01-08,,0.0,,2021-01-08,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Sun,,2021,6:00p,Denver Nuggets,114,New York Knicks,89,,0,2020/2021,Jan,10,1,2021-01-10,,0.0,,2021-01-10,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Tue,,2021,10:30p,Indiana Pacers,104,Golden State Warriors,95,,0,2020/2021,Jan,12,1,2021-01-12,,0.0,,2021-01-12,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,9:00p,Atlanta Hawks,92,Utah Jazz,116,,1932,2020/2021,Jan,15,1,2021-01-15,,0.0,,2021-01-15,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Mon,,2021,12:00p,Orlando Magic,84,New York Knicks,91,,0,2020/2021,Jan,18,1,2021-01-18,,0.0,,2021-01-18,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Tue,,2021,9:00p,New Orleans Pelicans,102,Utah Jazz,118,,1932,2020/2021,Jan,19,1,2021-01-19,,0.0,,2021-01-19,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Thu,,2021,10:00p,New Orleans Pelicans,118,Utah Jazz,129,,1932,2020/2021,Jan,21,1,2021-01-21,,0.0,,2021-01-21,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Sat,,2021,9:00p,Golden State Warriors,108,Utah Jazz,127,,1932,2020/2021,Jan,23,1,2021-01-23,,0.0,,2021-01-23,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Tue,,2021,9:00p,New York Knicks,94,Utah Jazz,108,,1932,2020/2021,Jan,26,1,2021-01-26,,0.0,,2021-01-26,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Wed,,2021,9:00p,Dallas Mavericks,104,Utah Jazz,116,,0,2020/2021,Jan,27,1,2021-01-27,,0.0,,2021-01-27,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,10:00p,Dallas Mavericks,101,Utah Jazz,120,,1932,2020/2021,Jan,29,1,2021-01-29,,0.0,,2021-01-29,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Sun,,2021,7:00p,Brooklyn Nets,146,Washington Wizards,149,,0,2020/2021,Jan,31,1,2021-01-31,,0.0,,2021-01-31,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Tue,,2021,10:00p,Detroit Pistons,105,Utah Jazz,117,,3902,2020/2021,Feb,2,2,2021-02-02,,0.0,,2021-02-02,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Thu,,2021,9:00p,Houston Rockets,115,Memphis Grizzlies,103,,1762,2020/2021,Feb,4,2,2021-02-04,,0.0,,2021-02-04,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,9:00p,Detroit Pistons,92,Phoenix Suns,109,,0,2020/2021,Feb,5,2,2021-02-05,,0.0,,2021-02-05,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Sun,,2021,3:00p,Sacramento Kings,113,Los Angeles Clippers,110,,0,2020/2021,Feb,7,2,2021-02-07,,0.0,,2021-02-07,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Tue,,2021,10:00p,Boston Celtics,108,Utah Jazz,122,,3902,2020/2021,Feb,9,2,2021-02-09,,0.0,,2021-02-09,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Fri,,2021,9:00p,Milwaukee Bucks,115,Utah Jazz,129,,3902,2020/2021,Feb,12,2,2021-02-12,,0.0,,2021-02-12,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Sat,,2021,9:00p,Miami Heat,94,Utah Jazz,112,,3902,2020/2021,Feb,13,2,2021-02-13,,0.0,,2021-02-13,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Mon,,2021,9:00p,Philadelphia 76ers,123,Utah Jazz,134,,3902,2020/2021,Feb,15,2,2021-02-15,,0.0,,2021-02-15,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Thu,,2021,10:00p,Miami Heat,118,Sacramento Kings,110,,0,2020/2021,Feb,18,2,2021-02-18,,0.0,,2021-02-18,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Sat,,2021,9:00p,Sacramento Kings,114,Chicago Bulls,122,,0,2020/2021,Feb,20,2,2021-02-20,,0.0,,2021-02-20,,basic - low - 25_more_games - monthly,NBAs,NBA,,
Mon,,2021,9:00p,Charlotte Hornets,110,Utah Jazz,132,,3902,2020/2021,Feb,22,2,2021-02-22,,0.0,,2021-02-22,,basic - low - 25_more_games - monthly,NBAs,NBA,,
