Anaheim Ducks,Arizona Coyotes,Atlanta Hawks,Balance 7-day rolling mean,Boston Bruins,Boston Celtics,Brooklyn Nets,Buffalo Sabres,Calgary Flames,Carolina Hurricanes,Charlotte Hornets,Chicago Blackhawks,Chicago Bulls,Cleveland Cavaliers,Colorado Avalanche,Columbus Blue Jackets,Dallas Mavericks,Dallas Stars,Day,Denver Nuggets,Detroit Pistons,Detroit Red Wings,Edmonton Oilers,Florida Panthers,Golden State Warriors,Houston Rockets,Indiana Pacers,League,Los Angeles Clippers,Los Angeles Kings,Los Angeles Lakers,Memphis Grizzlies,Miami Heat,Milwaukee Bucks,Minnesota Timberwolves,Minnesota Wild,Montreal Canadiens,Nashville Predators,New Jersey Devils,New Orleans Pelicans,New York Islanders,New York Knicks,New York Rangers,Oklahoma City Thunder,Orlando Magic,Ottawa Senators,Philadelphia 76ers,Philadelphia Flyers,Phoenix Suns,Pittsburgh Penguins,Portland Trail Blazers,Sacramento Kings,San Antonio Spurs,San Jose Sharks,Schedule Type,St. Louis Blues,Tampa Bay Lightning,Toronto Maple Leafs,Toronto Raptors,Utah Jazz,Vancouver Canucks,Vegas Golden Knights,Washington Capitals,Washington Wizards,Winnipeg Jets,diff,max,mode
,,33.0,0.7142857142857143,,33.0,35.0,,,,31.0,,32.0,34.0,,,32.0,,2021-02-27 00:00:00,33.0,33.0,,,,34.0,31.0,32.0,NBA,35.0,,34.0,29.0,33.0,33.0,34.0,,,,,33.0,,34.0,,34.0,34.0,,34.0,,32.0,,32.0,33.0,29.0,,basic - low - 15_games_in_march - post_all_star,,,,34.0,34.0,,,,30.0,,1,35,34
,,34.0,1.0,,34.0,35.0,,,,32.0,,32.0,34.0,,,32.0,,2021-02-28 00:00:00,33.0,34.0,,,,35.0,32.0,32.0,NBA,36.0,,35.0,30.0,34.0,34.0,35.0,,,,,33.0,,35.0,,34.0,34.0,,34.0,,33.0,,32.0,34.0,29.0,,basic - low - 15_games_in_march - post_all_star,,,,34.0,34.0,,,,31.0,,2,36,34
,,34.0,1.1428571428571428,,34.0,36.0,,,,33.0,,33.0,35.0,,,33.0,,2021-03-01 00:00:00,34.0,34.0,,,,35.0,33.0,33.0,NBA,36.0,,35.0,30.0,34.0,34.0,35.0,,,,,34.0,,35.0,,34.0,35.0,,35.0,,33.0,,33.0,34.0,30.0,,basic - low - 15_games_in_march - post_all_star,,,,34.0,35.0,,,,31.0,,2,36,34
,,35.0,1.4285714285714286,,35.0,36.0,,,,33.0,,33.0,35.0,,,33.0,,2021-03-02 00:00:00,35.0,35.0,,,,35.0,33.0,33.0,NBA,37.0,,36.0,31.0,35.0,35.0,35.0,,,,,34.0,,36.0,,34.0,35.0,,35.0,,34.0,,33.0,34.0,31.0,,basic - low - 15_games_in_march - post_all_star,,,,35.0,35.0,,,,32.0,,2,37,35
,,36.0,1.2857142857142858,,35.0,36.0,,,,34.0,,34.0,36.0,,,34.0,,2021-03-03 00:00:00,35.0,35.0,,,,36.0,33.0,34.0,NBA,37.0,,37.0,31.0,35.0,35.0,36.0,,,,,35.0,,36.0,,35.0,36.0,,36.0,,34.0,,34.0,35.0,31.0,,basic - low - 15_games_in_march - post_all_star,,,,35.0,36.0,,,,32.0,,0,37,37
,,36.0,1.5714285714285714,,36.0,36.0,,,,34.0,,34.0,36.0,,,34.0,,2021-03-04 00:00:00,35.0,36.0,,,,37.0,33.0,34.0,NBA,38.0,,37.0,32.0,36.0,36.0,36.0,,,,,36.0,,37.0,,36.0,36.0,,36.0,,35.0,,35.0,36.0,32.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,33.0,,2,38,36
,,36.0,1.5714285714285714,,36.0,36.0,,,,34.0,,34.0,36.0,,,34.0,,2021-03-05 00:00:00,35.0,36.0,,,,37.0,33.0,34.0,NBA,38.0,,37.0,32.0,36.0,36.0,36.0,,,,,36.0,,37.0,,36.0,36.0,,36.0,,35.0,,35.0,36.0,32.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,33.0,,2,38,36
,,36.0,1.7142857142857142,,36.0,36.0,,,,34.0,,34.0,36.0,,,34.0,,2021-03-06 00:00:00,35.0,36.0,,,,37.0,33.0,34.0,NBA,38.0,,37.0,32.0,36.0,36.0,36.0,,,,,36.0,,37.0,,36.0,36.0,,36.0,,35.0,,35.0,36.0,32.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,33.0,,2,38,36
,,36.0,1.7142857142857142,,36.0,36.0,,,,34.0,,34.0,36.0,,,34.0,,2021-03-07 00:00:00,35.0,36.0,,,,37.0,33.0,34.0,NBA,38.0,,37.0,32.0,36.0,36.0,36.0,,,,,36.0,,37.0,,36.0,36.0,,36.0,,35.0,,35.0,36.0,32.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,33.0,,2,38,36
,,36.0,1.7142857142857142,,36.0,36.0,,,,34.0,,34.0,36.0,,,34.0,,2021-03-08 00:00:00,35.0,36.0,,,,37.0,33.0,34.0,NBA,38.0,,37.0,32.0,36.0,36.0,36.0,,,,,36.0,,37.0,,36.0,36.0,,36.0,,35.0,,35.0,36.0,32.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,33.0,,2,38,36
,,36.0,1.7142857142857142,,36.0,36.0,,,,34.0,,34.0,36.0,,,34.0,,2021-03-09 00:00:00,35.0,36.0,,,,37.0,33.0,34.0,NBA,38.0,,37.0,32.0,36.0,36.0,36.0,,,,,36.0,,37.0,,36.0,36.0,,36.0,,35.0,,35.0,36.0,32.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,33.0,,2,38,36
,,36.0,2.0,,36.0,36.0,,,,34.0,,34.0,36.0,,,35.0,,2021-03-10 00:00:00,35.0,36.0,,,,37.0,33.0,34.0,NBA,38.0,,37.0,33.0,36.0,36.0,36.0,,,,,36.0,,37.0,,36.0,36.0,,36.0,,35.0,,35.0,36.0,33.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,34.0,,2,38,36
,,36.0,2.0,,37.0,37.0,,,,35.0,,35.0,36.0,,,36.0,,2021-03-11 00:00:00,35.0,37.0,,,,38.0,34.0,34.0,NBA,39.0,,37.0,33.0,36.0,37.0,37.0,,,,,37.0,,38.0,,37.0,36.0,,37.0,,36.0,,36.0,37.0,33.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,34.0,,2,39,37
,,36.0,1.7142857142857142,,37.0,37.0,,,,35.0,,36.0,37.0,,,36.0,,2021-03-12 00:00:00,36.0,37.0,,,,38.0,34.0,35.0,NBA,39.0,,38.0,34.0,37.0,37.0,37.0,,,,,38.0,,38.0,,37.0,36.0,,38.0,,36.0,,36.0,37.0,33.0,,basic - low - 15_games_in_march - post_all_star,,,,36.0,36.0,,,,35.0,,0,39,39
,,37.0,1.5714285714285714,,37.0,38.0,,,,36.0,,36.0,37.0,,,37.0,,2021-03-13 00:00:00,37.0,38.0,,,,38.0,34.0,35.0,NBA,39.0,,38.0,34.0,37.0,38.0,38.0,,,,,38.0,,39.0,,38.0,36.0,,38.0,,36.0,,37.0,38.0,33.0,,basic - low - 15_games_in_march - post_all_star,,,,37.0,36.0,,,,36.0,,1,39,38
,,38.0,1.5714285714285714,,38.0,38.0,,,,36.0,,37.0,38.0,,,37.0,,2021-03-14 00:00:00,37.0,38.0,,,,39.0,35.0,35.0,NBA,40.0,,38.0,35.0,38.0,38.0,39.0,,,,,39.0,,39.0,,39.0,37.0,,39.0,,36.0,,38.0,38.0,34.0,,basic - low - 15_games_in_march - post_all_star,,,,38.0,37.0,,,,36.0,,2,40,38
,,38.0,1.7142857142857142,,38.0,39.0,,,,37.0,,37.0,38.0,,,38.0,,2021-03-15 00:00:00,38.0,38.0,,,,40.0,35.0,36.0,NBA,41.0,,39.0,35.0,38.0,39.0,39.0,,,,,39.0,,40.0,,39.0,37.0,,39.0,,36.0,,38.0,39.0,34.0,,basic - low - 15_games_in_march - post_all_star,,,,38.0,37.0,,,,37.0,,3,41,38
,,39.0,1.7142857142857142,,39.0,39.0,,,,37.0,,38.0,39.0,,,38.0,,2021-03-16 00:00:00,38.0,39.0,,,,40.0,36.0,36.0,NBA,41.0,,40.0,35.0,39.0,39.0,40.0,,,,,40.0,,41.0,,40.0,37.0,,40.0,,36.0,,39.0,39.0,35.0,,basic - low - 15_games_in_march - post_all_star,,,,38.0,38.0,,,,37.0,,2,41,39
,,39.0,1.7142857142857142,,40.0,40.0,,,,38.0,,39.0,40.0,,,39.0,,2021-03-17 00:00:00,39.0,40.0,,,,41.0,37.0,37.0,NBA,42.0,,40.0,36.0,40.0,40.0,40.0,,,,,40.0,,41.0,,40.0,37.0,,41.0,,36.0,,39.0,40.0,36.0,,basic - low - 15_games_in_march - post_all_star,,,,39.0,38.0,,,,38.0,,2,42,40
,,40.0,1.7142857142857142,,40.0,40.0,,,,39.0,,39.0,40.0,,,39.0,,2021-03-18 00:00:00,39.0,40.0,,,,41.0,37.0,37.0,NBA,42.0,,41.0,36.0,40.0,40.0,41.0,,,,,41.0,,42.0,,41.0,38.0,,41.0,,37.0,,40.0,40.0,36.0,,basic - low - 15_games_in_march - post_all_star,,,,39.0,38.0,,,,38.0,,2,42,40
,,40.0,1.8571428571428572,,41.0,41.0,,,,39.0,,40.0,41.0,,,39.0,,2021-03-19 00:00:00,40.0,41.0,,,,42.0,38.0,38.0,NBA,42.0,,41.0,37.0,41.0,40.0,42.0,,,,,41.0,,42.0,,41.0,39.0,,41.0,,38.0,,40.0,41.0,37.0,,basic - low - 15_games_in_march - post_all_star,,,,40.0,39.0,,,,38.0,,1,42,41
,,41.0,2.0,,41.0,41.0,,,,39.0,,40.0,41.0,,,39.0,,2021-03-20 00:00:00,40.0,41.0,,,,43.0,39.0,38.0,NBA,42.0,,42.0,38.0,41.0,41.0,42.0,,,,,41.0,,42.0,,42.0,39.0,,42.0,,38.0,,40.0,42.0,38.0,,basic - low - 15_games_in_march - post_all_star,,,,40.0,40.0,,,,39.0,,2,43,41
,,41.0,1.8571428571428572,,42.0,42.0,,,,39.0,,41.0,42.0,,,40.0,,2021-03-21 00:00:00,41.0,42.0,,,,43.0,39.0,39.0,NBA,42.0,,43.0,38.0,42.0,41.0,42.0,,,,,42.0,,43.0,,42.0,40.0,,43.0,,39.0,,41.0,42.0,38.0,,basic - low - 15_games_in_march - post_all_star,,,,41.0,40.0,,,,40.0,,1,43,42
,,42.0,1.5714285714285714,,43.0,42.0,,,,40.0,,42.0,43.0,,,40.0,,2021-03-22 00:00:00,41.0,42.0,,,,43.0,39.0,40.0,NBA,43.0,,43.0,39.0,42.0,42.0,42.0,,,,,42.0,,43.0,,42.0,40.0,,43.0,,39.0,,41.0,43.0,39.0,,basic - low - 15_games_in_march - post_all_star,,,,41.0,41.0,,,,40.0,,1,43,42
,,42.0,1.2857142857142858,,43.0,43.0,,,,40.0,,42.0,43.0,,,40.0,,2021-03-23 00:00:00,42.0,42.0,,,,44.0,39.0,40.0,NBA,43.0,,44.0,39.0,43.0,42.0,42.0,,,,,43.0,,43.0,,42.0,41.0,,44.0,,40.0,,42.0,43.0,39.0,,basic - low - 15_games_in_march - post_all_star,,,,41.0,41.0,,,,40.0,,0,44,44
,,43.0,1.1428571428571428,,44.0,44.0,,,,41.0,,43.0,44.0,,,41.0,,2021-03-24 00:00:00,43.0,43.0,,,,44.0,40.0,41.0,NBA,44.0,,44.0,40.0,43.0,43.0,43.0,,,,,43.0,,43.0,,43.0,42.0,,44.0,,41.0,,42.0,44.0,40.0,,basic - low - 15_games_in_march - post_all_star,,,,42.0,42.0,,,,40.0,,1,44,43
,,43.0,1.1428571428571428,,44.0,44.0,,,,41.0,,43.0,44.0,,,41.0,,2021-03-25 00:00:00,43.0,43.0,,,,44.0,40.0,41.0,NBA,45.0,,45.0,40.0,44.0,43.0,43.0,,,,,43.0,,44.0,,43.0,42.0,,45.0,,41.0,,43.0,44.0,41.0,,basic - low - 15_games_in_march - post_all_star,,,,42.0,42.0,,,,41.0,,2,45,43
,,44.0,1.2857142857142858,,45.0,45.0,,,,42.0,,43.0,45.0,,,42.0,,2021-03-26 00:00:00,44.0,44.0,,,,45.0,41.0,42.0,NBA,45.0,,46.0,41.0,45.0,44.0,44.0,,,,,44.0,,44.0,,43.0,43.0,,45.0,,42.0,,44.0,44.0,41.0,,basic - low - 15_games_in_march - post_all_star,,,,43.0,43.0,,,,41.0,,2,46,44
,,44.0,1.1428571428571428,,46.0,45.0,,,,42.0,,44.0,46.0,,,43.0,,2021-03-27 00:00:00,44.0,45.0,,,,45.0,42.0,42.0,NBA,46.0,,46.0,42.0,45.0,45.0,45.0,,,,,45.0,,45.0,,44.0,43.0,,46.0,,42.0,,44.0,45.0,42.0,,basic - low - 15_games_in_march - post_all_star,,,,43.0,44.0,,,,42.0,,1,46,45
,,45.0,1.2857142857142858,,46.0,45.0,,,,43.0,,44.0,46.0,,,43.0,,2021-03-28 00:00:00,45.0,45.0,,,,45.0,42.0,42.0,NBA,46.0,,47.0,42.0,45.0,45.0,45.0,,,,,45.0,,45.0,,44.0,44.0,,46.0,,43.0,,45.0,45.0,42.0,,basic - low - 15_games_in_march - post_all_star,,,,44.0,44.0,,,,42.0,,2,47,45
,,45.0,1.4285714285714286,,47.0,45.0,,,,43.0,,45.0,47.0,,,44.0,,2021-03-29 00:00:00,45.0,46.0,,,,46.0,43.0,43.0,NBA,46.0,,47.0,43.0,46.0,45.0,45.0,,,,,46.0,,46.0,,45.0,44.0,,46.0,,43.0,,45.0,46.0,43.0,,basic - low - 15_games_in_march - post_all_star,,,,45.0,45.0,,,,43.0,,2,47,45
,,46.0,1.7142857142857142,,47.0,45.0,,,,44.0,,45.0,47.0,,,44.0,,2021-03-30 00:00:00,46.0,46.0,,,,46.0,43.0,43.0,NBA,47.0,,47.0,43.0,46.0,45.0,45.0,,,,,46.0,,46.0,,45.0,45.0,,47.0,,44.0,,45.0,46.0,43.0,,basic - low - 15_games_in_march - post_all_star,,,,45.0,45.0,,,,44.0,,2,47,45
,,46.0,1.8571428571428572,,48.0,46.0,,,,44.0,,46.0,47.0,,,45.0,,2021-03-31 00:00:00,46.0,47.0,,,,46.0,44.0,44.0,NBA,47.0,,48.0,44.0,47.0,46.0,46.0,,,,,46.0,,47.0,,46.0,45.0,,47.0,,45.0,,46.0,47.0,44.0,,basic - low - 15_games_in_march - post_all_star,,,,46.0,46.0,,,,44.0,,2,48,46
,,47.0,1.5714285714285714,,48.0,47.0,,,,45.0,,46.0,48.0,,,45.0,,2021-04-01 00:00:00,47.0,47.0,,,,47.0,44.0,44.0,NBA,48.0,,48.0,44.0,48.0,46.0,46.0,,,,,47.0,,47.0,,46.0,46.0,,48.0,,45.0,,46.0,47.0,45.0,,basic - low - 15_games_in_march - post_all_star,,,,46.0,46.0,,,,44.0,,0,48,48
,,48.0,1.4285714285714286,,49.0,47.0,,,,46.0,,47.0,48.0,,,46.0,,2021-04-02 00:00:00,47.0,48.0,,,,48.0,45.0,45.0,NBA,48.0,,49.0,45.0,48.0,47.0,47.0,,,,,48.0,,48.0,,47.0,46.0,,48.0,,46.0,,47.0,48.0,45.0,,basic - low - 15_games_in_march - post_all_star,,,,47.0,47.0,,,,45.0,,1,49,48
,,48.0,1.4285714285714286,,49.0,47.0,,,,46.0,,47.0,49.0,,,47.0,,2021-04-03 00:00:00,47.0,49.0,,,,48.0,45.0,46.0,NBA,48.0,,49.0,45.0,49.0,48.0,48.0,,,,,48.0,,49.0,,48.0,47.0,,49.0,,46.0,,48.0,49.0,46.0,,basic - low - 15_games_in_march - post_all_star,,,,47.0,48.0,,,,46.0,,1,49,48
,,49.0,1.1428571428571428,,50.0,48.0,,,,47.0,,48.0,49.0,,,47.0,,2021-04-04 00:00:00,48.0,49.0,,,,49.0,46.0,46.0,NBA,49.0,,50.0,46.0,49.0,48.0,48.0,,,,,49.0,,49.0,,48.0,48.0,,50.0,,46.0,,48.0,49.0,46.0,,basic - low - 15_games_in_march - post_all_star,,,,47.0,48.0,,,,46.0,,0,50,50
,,49.0,1.0,,50.0,49.0,,,,47.0,,48.0,50.0,,,48.0,,2021-04-05 00:00:00,48.0,50.0,,,,49.0,47.0,46.0,NBA,49.0,,50.0,46.0,49.0,48.0,49.0,,,,,49.0,,50.0,,49.0,48.0,,50.0,,47.0,,48.0,50.0,47.0,,basic - low - 15_games_in_march - post_all_star,,,,48.0,49.0,,,,47.0,,1,50,49
,,50.0,1.0,,51.0,49.0,,,,47.0,,49.0,50.0,,,48.0,,2021-04-06 00:00:00,49.0,51.0,,,,50.0,47.0,47.0,NBA,50.0,,51.0,47.0,50.0,49.0,49.0,,,,,50.0,,50.0,,49.0,48.0,,51.0,,47.0,,49.0,50.0,47.0,,basic - low - 15_games_in_march - post_all_star,,,,49.0,49.0,,,,47.0,,2,51,49
,,51.0,1.0,,52.0,50.0,,,,48.0,,49.0,50.0,,,49.0,,2021-04-07 00:00:00,50.0,51.0,,,,50.0,48.0,48.0,NBA,50.0,,51.0,48.0,50.0,49.0,50.0,,,,,51.0,,51.0,,50.0,49.0,,51.0,,48.0,,49.0,50.0,48.0,,basic - low - 15_games_in_march - post_all_star,,,,49.0,50.0,,,,48.0,,2,52,50
,,51.0,1.1428571428571428,,52.0,50.0,,,,48.0,,50.0,51.0,,,50.0,,2021-04-08 00:00:00,50.0,52.0,,,,50.0,48.0,48.0,NBA,51.0,,52.0,48.0,51.0,50.0,50.0,,,,,51.0,,51.0,,51.0,49.0,,51.0,,49.0,,50.0,51.0,48.0,,basic - low - 15_games_in_march - post_all_star,,,,50.0,51.0,,,,48.0,,1,52,51
,,52.0,1.2857142857142858,,53.0,50.0,,,,49.0,,51.0,51.0,,,50.0,,2021-04-09 00:00:00,51.0,52.0,,,,51.0,49.0,49.0,NBA,52.0,,52.0,49.0,51.0,51.0,51.0,,,,,52.0,,52.0,,51.0,50.0,,52.0,,49.0,,50.0,51.0,49.0,,basic - low - 15_games_in_march - post_all_star,,,,50.0,51.0,,,,49.0,,2,53,51
,,52.0,1.2857142857142858,,53.0,51.0,,,,49.0,,51.0,52.0,,,50.0,,2021-04-10 00:00:00,51.0,53.0,,,,52.0,50.0,49.0,NBA,52.0,,53.0,49.0,51.0,51.0,51.0,,,,,52.0,,52.0,,52.0,50.0,,53.0,,50.0,,51.0,52.0,49.0,,basic - low - 15_games_in_march - post_all_star,,,,51.0,52.0,,,,50.0,,1,53,52
,,53.0,1.5714285714285714,,54.0,51.0,,,,50.0,,52.0,53.0,,,51.0,,2021-04-11 00:00:00,52.0,54.0,,,,52.0,50.0,50.0,NBA,53.0,,53.0,50.0,52.0,52.0,52.0,,,,,53.0,,53.0,,52.0,51.0,,53.0,,50.0,,52.0,52.0,50.0,,basic - low - 15_games_in_march - post_all_star,,,,52.0,52.0,,,,50.0,,2,54,52
,,53.0,1.7142857142857142,,54.0,52.0,,,,50.0,,52.0,53.0,,,52.0,,2021-04-12 00:00:00,53.0,54.0,,,,53.0,51.0,50.0,NBA,53.0,,54.0,50.0,52.0,52.0,53.0,,,,,54.0,,54.0,,52.0,52.0,,54.0,,51.0,,52.0,53.0,51.0,,basic - low - 15_games_in_march - post_all_star,,,,52.0,53.0,,,,51.0,,2,54,52
,,54.0,1.7142857142857142,,55.0,52.0,,,,51.0,,53.0,53.0,,,52.0,,2021-04-13 00:00:00,53.0,54.0,,,,53.0,51.0,51.0,NBA,54.0,,55.0,51.0,53.0,52.0,53.0,,,,,54.0,,54.0,,53.0,52.0,,54.0,,52.0,,53.0,53.0,51.0,,basic - low - 15_games_in_march - post_all_star,,,,53.0,54.0,,,,51.0,,2,55,53
,,54.0,1.5714285714285714,,55.0,53.0,,,,52.0,,54.0,54.0,,,53.0,,2021-04-14 00:00:00,54.0,55.0,,,,54.0,51.0,51.0,NBA,55.0,,55.0,52.0,54.0,53.0,54.0,,,,,55.0,,55.0,,54.0,53.0,,55.0,,52.0,,53.0,54.0,52.0,,basic - low - 15_games_in_march - post_all_star,,,,54.0,54.0,,,,52.0,,1,55,54
,,55.0,1.5714285714285714,,56.0,53.0,,,,52.0,,54.0,55.0,,,53.0,,2021-04-15 00:00:00,54.0,55.0,,,,55.0,52.0,52.0,NBA,55.0,,56.0,52.0,54.0,54.0,54.0,,,,,55.0,,55.0,,54.0,53.0,,55.0,,53.0,,53.0,55.0,52.0,,basic - low - 15_games_in_march - post_all_star,,,,54.0,54.0,,,,52.0,,1,56,55
,,55.0,1.4285714285714286,,56.0,54.0,,,,53.0,,55.0,55.0,,,54.0,,2021-04-16 00:00:00,55.0,56.0,,,,55.0,53.0,53.0,NBA,56.0,,56.0,53.0,55.0,54.0,55.0,,,,,56.0,,56.0,,55.0,54.0,,56.0,,53.0,,54.0,55.0,53.0,,basic - low - 15_games_in_march - post_all_star,,,,55.0,55.0,,,,53.0,,1,56,55
,,55.0,1.2857142857142858,,57.0,54.0,,,,53.0,,56.0,56.0,,,54.0,,2021-04-17 00:00:00,55.0,57.0,,,,56.0,53.0,53.0,NBA,56.0,,57.0,54.0,55.0,55.0,55.0,,,,,56.0,,56.0,,55.0,54.0,,56.0,,54.0,,54.0,55.0,54.0,,basic - low - 15_games_in_march - post_all_star,,,,55.0,56.0,,,,54.0,,0,57,57
,,56.0,1.1428571428571428,,57.0,55.0,,,,54.0,,56.0,56.0,,,55.0,,2021-04-18 00:00:00,55.0,57.0,,,,56.0,54.0,54.0,NBA,57.0,,57.0,54.0,56.0,55.0,56.0,,,,,57.0,,57.0,,56.0,55.0,,56.0,,54.0,,55.0,56.0,54.0,,basic - low - 15_games_in_march - post_all_star,,,,56.0,56.0,,,,54.0,,1,57,56
,,56.0,0.8571428571428571,,58.0,55.0,,,,54.0,,57.0,57.0,,,55.0,,2021-04-19 00:00:00,56.0,58.0,,,,57.0,55.0,55.0,NBA,57.0,,58.0,55.0,57.0,56.0,56.0,,,,,57.0,,57.0,,57.0,55.0,,57.0,,55.0,,55.0,56.0,55.0,,basic - low - 15_games_in_march - post_all_star,,,,56.0,57.0,,,,55.0,,0,58,58
,,57.0,0.8571428571428571,,58.0,56.0,,,,55.0,,57.0,57.0,,,56.0,,2021-04-20 00:00:00,56.0,59.0,,,,57.0,55.0,55.0,NBA,58.0,,58.0,55.0,57.0,56.0,57.0,,,,,58.0,,58.0,,57.0,56.0,,57.0,,55.0,,56.0,57.0,55.0,,basic - low - 15_games_in_march - post_all_star,,,,56.0,57.0,,,,55.0,,2,59,57
,,58.0,0.8571428571428571,,58.0,57.0,,,,55.0,,58.0,58.0,,,56.0,,2021-04-21 00:00:00,57.0,59.0,,,,58.0,56.0,56.0,NBA,59.0,,58.0,56.0,58.0,56.0,58.0,,,,,58.0,,59.0,,58.0,56.0,,58.0,,56.0,,57.0,58.0,56.0,,basic - low - 15_games_in_march - post_all_star,,,,57.0,58.0,,,,56.0,,1,59,58
,,58.0,1.1428571428571428,,59.0,57.0,,,,56.0,,59.0,58.0,,,57.0,,2021-04-22 00:00:00,57.0,60.0,,,,58.0,56.0,56.0,NBA,59.0,,59.0,56.0,58.0,57.0,58.0,,,,,59.0,,59.0,,58.0,57.0,,59.0,,57.0,,57.0,58.0,57.0,,basic - low - 15_games_in_march - post_all_star,,,,57.0,58.0,,,,56.0,,3,60,57
,,59.0,1.0,,60.0,58.0,,,,57.0,,59.0,59.0,,,57.0,,2021-04-23 00:00:00,58.0,60.0,,,,59.0,57.0,56.0,NBA,60.0,,59.0,56.0,59.0,57.0,58.0,,,,,59.0,,59.0,,59.0,57.0,,59.0,,57.0,,57.0,58.0,57.0,,basic - low - 15_games_in_march - post_all_star,,,,57.0,58.0,,,,57.0,,0,60,60
,,59.0,1.1428571428571428,,60.0,58.0,,,,57.0,,60.0,59.0,,,58.0,,2021-04-24 00:00:00,59.0,61.0,,,,59.0,58.0,57.0,NBA,60.0,,60.0,56.0,60.0,58.0,59.0,,,,,60.0,,60.0,,59.0,57.0,,60.0,,57.0,,57.0,58.0,58.0,,basic - low - 15_games_in_march - post_all_star,,,,58.0,59.0,,,,57.0,,1,61,60
,,60.0,1.1428571428571428,,61.0,59.0,,,,58.0,,60.0,59.0,,,58.0,,2021-04-25 00:00:00,59.0,61.0,,,,60.0,58.0,58.0,NBA,60.0,,60.0,56.0,60.0,59.0,59.0,,,,,60.0,,60.0,,59.0,58.0,,60.0,,58.0,,57.0,59.0,58.0,,basic - low - 15_games_in_march - post_all_star,,,,58.0,59.0,,,,57.0,,1,61,60
,,61.0,1.2857142857142858,,61.0,59.0,,,,58.0,,61.0,60.0,,,59.0,,2021-04-26 00:00:00,60.0,62.0,,,,60.0,58.0,58.0,NBA,61.0,,61.0,57.0,61.0,59.0,60.0,,,,,61.0,,61.0,,60.0,59.0,,61.0,,59.0,,57.0,60.0,59.0,,basic - low - 15_games_in_march - post_all_star,,,,59.0,60.0,,,,58.0,,1,62,61
,,61.0,1.1428571428571428,,62.0,60.0,,,,59.0,,61.0,60.0,,,60.0,,2021-04-27 00:00:00,60.0,62.0,,,,61.0,59.0,59.0,NBA,61.0,,61.0,57.0,61.0,60.0,61.0,,,,,61.0,,61.0,,61.0,59.0,,61.0,,59.0,,58.0,60.0,59.0,,basic - low - 15_games_in_march - post_all_star,,,,60.0,60.0,,,,58.0,,1,62,61
,,62.0,1.1428571428571428,,63.0,60.0,,,,60.0,,62.0,61.0,,,60.0,,2021-04-28 00:00:00,61.0,62.0,,,,61.0,59.0,59.0,NBA,62.0,,62.0,58.0,62.0,60.0,61.0,,,,,62.0,,62.0,,61.0,60.0,,62.0,,60.0,,59.0,61.0,60.0,,basic - low - 15_games_in_march - post_all_star,,,,60.0,61.0,,,,59.0,,1,63,62
,,62.0,0.8571428571428571,,63.0,61.0,,,,60.0,,62.0,61.0,,,61.0,,2021-04-29 00:00:00,62.0,63.0,,,,62.0,60.0,60.0,NBA,62.0,,62.0,58.0,62.0,61.0,62.0,,,,,63.0,,62.0,,62.0,60.0,,62.0,,60.0,,59.0,61.0,60.0,,basic - low - 15_games_in_march - post_all_star,,,,61.0,61.0,,,,59.0,,1,63,62
,,63.0,1.1428571428571428,,64.0,62.0,,,,60.0,,63.0,62.0,,,61.0,,2021-04-30 00:00:00,62.0,63.0,,,,62.0,60.0,60.0,NBA,62.0,,63.0,59.0,62.0,62.0,62.0,,,,,63.0,,62.0,,62.0,61.0,,63.0,,61.0,,60.0,62.0,61.0,,basic - low - 15_games_in_march - post_all_star,,,,61.0,62.0,,,,60.0,,2,64,62
,,64.0,1.1428571428571428,,64.0,62.0,,,,61.0,,64.0,63.0,,,62.0,,2021-05-01 00:00:00,63.0,64.0,,,,63.0,61.0,61.0,NBA,63.0,,63.0,60.0,63.0,62.0,63.0,,,,,64.0,,62.0,,63.0,62.0,,63.0,,61.0,,60.0,62.0,61.0,,basic - low - 15_games_in_march - post_all_star,,,,62.0,63.0,,,,61.0,,1,64,63
,,64.0,1.2857142857142858,,65.0,63.0,,,,62.0,,64.0,63.0,,,63.0,,2021-05-02 00:00:00,63.0,64.0,,,,63.0,62.0,61.0,NBA,63.0,,64.0,60.0,64.0,63.0,63.0,,,,,64.0,,63.0,,64.0,62.0,,64.0,,62.0,,61.0,63.0,62.0,,basic - low - 15_games_in_march - post_all_star,,,,63.0,63.0,,,,61.0,,2,65,63
,,65.0,1.4285714285714286,,65.0,63.0,,,,62.0,,65.0,63.0,,,63.0,,2021-05-03 00:00:00,64.0,65.0,,,,64.0,62.0,62.0,NBA,63.0,,65.0,61.0,64.0,63.0,63.0,,,,,65.0,,64.0,,64.0,63.0,,65.0,,62.0,,62.0,63.0,63.0,,basic - low - 15_games_in_march - post_all_star,,,,63.0,64.0,,,,62.0,,2,65,63
